CRIME,OCC_YEAR,OCC_MONTH,OCC_DAY,OCC_DOW,OCC_HOUR,PREMISES_TYPE,HOOD_140,NEIGHBOURHOOD_140,LONG_WGS84,LAT_WGS84,OCC_TIMESTAMP
theft_over,2015,February,11,Wednesday,23,Commercial,1,West Humber-Clairville (1),-79.5826699477264,43.7039537245034,2015-02-11 23:00:00-0500
theft_over,2015,April,8,Wednesday,14,Outside,77,Waterfront Communities-The Island (77),-79.3597513118609,43.6507544506636,2015-04-08 14:00:00-0500
theft_over,2015,April,1,Wednesday,2,Commercial,1,West Humber-Clairville (1),-79.5718124084522,43.7152598494288,2015-04-01 02:00:00-0500
theft_over,2015,April,8,Wednesday,18,Commercial,82,Niagara (82),-79.4107866772664,43.6458407798471,2015-04-08 18:00:00-0500
theft_over,2015,January,28,Wednesday,0,Apartment,136,West Hill (136),-79.1948904245231,43.7664897329517,2015-01-28 00:00:00-0500
theft_over,2015,April,10,Friday,20,House,54,O'Connor-Parkview (54),-79.30413361774,43.7132068797588,2015-04-10 20:00:00-0500
theft_over,2015,April,9,Thursday,15,Commercial,14,Islington-City Centre West (14),-79.5626734693088,43.6123012465919,2015-04-09 15:00:00-0500
theft_over,2015,April,11,Saturday,19,Other,102,Forest Hill North (102),-79.4361970013386,43.7014506338522,2015-04-11 19:00:00-0500
theft_over,2015,April,12,Sunday,20,Outside,78,Kensington-Chinatown (78),-79.3963175043356,43.6567180817478,2015-04-12 20:00:00-0500
theft_over,2015,April,12,Sunday,22,Commercial,14,Islington-City Centre West (14),-79.5426722152929,43.6220106747976,2015-04-12 22:00:00-0500
theft_over,2015,March,5,Thursday,9,Commercial,68,North Riverdale (68),-79.3485380647237,43.6663507083783,2015-03-05 09:00:00-0500
theft_over,2015,April,11,Saturday,11,Outside,1,West Humber-Clairville (1),-79.5886601398799,43.681766783772,2015-04-11 11:00:00-0500
theft_over,2015,April,12,Sunday,22,House,47,Don Valley Village (47),-79.3478000602228,43.7850868079873,2015-04-12 22:00:00-0500
theft_over,2015,April,13,Monday,0,Outside,27,York University Heights (27),-79.4676763937112,43.7719092235979,2015-04-13 00:00:00-0500
theft_over,2015,April,13,Monday,11,Apartment,47,Don Valley Village (47),-79.3437191362443,43.7758285046409,2015-04-13 11:00:00-0500
theft_over,2015,April,14,Tuesday,21,Commercial,17,Mimico (includes Humber Bay Shores) (17),-79.476910793823,43.6302634511738,2015-04-14 21:00:00-0500
theft_over,2015,April,12,Sunday,17,Apartment,77,Waterfront Communities-The Island (77),-79.3905825238172,43.6469238665221,2015-04-12 17:00:00-0500
theft_over,2015,January,1,Thursday,1,House,60,Woodbine-Lumsden (60),-79.3028241919982,43.6904028769644,2015-01-01 01:00:00-0500
theft_over,2015,April,16,Thursday,16,Outside,95,Annex (95),-79.391279482384,43.6711273924786,2015-04-16 16:00:00-0500
theft_over,2015,April,15,Wednesday,9,Other,87,High Park-Swansea (87),-79.4466755233818,43.6401934379473,2015-04-15 09:00:00-0500
theft_over,2015,April,15,Wednesday,12,Apartment,62,East End-Danforth (62),-79.3005432558658,43.688441011836,2015-04-15 12:00:00-0500
theft_over,2015,April,1,Wednesday,10,Apartment,121,Oakridge (121),-79.2868864544302,43.6967616718492,2015-04-01 10:00:00-0500
theft_over,2015,April,17,Friday,12,Outside,130,Milliken (130),-79.2884848674921,43.8065311669642,2015-04-17 12:00:00-0500
theft_over,2015,April,17,Friday,16,Educational,1,West Humber-Clairville (1),-79.605726565843,43.7289211906915,2015-04-17 16:00:00-0500
theft_over,2015,April,18,Saturday,20,Commercial,76,Bay Street Corridor (76),-79.3824211080824,43.6517547739066,2015-04-18 20:00:00-0500
theft_over,2015,April,4,Saturday,1,Outside,78,Kensington-Chinatown (78),-79.4011432483928,43.6522684015289,2015-04-04 01:00:00-0500
