CRIME,OCC_YEAR,OCC_MONTH,OCC_DAY,OCC_DOW,OCC_HOUR,PREMISES_TYPE,HOOD_140,NEIGHBOURHOOD_140,LONG_WGS84,LAT_WGS84,OCC_DATETIME
robbery,2018,February,9,Friday,22,Commercial,22,Humbermede (22),-79.5490720182284,43.7506425142089,2018-02-09 22:00:00
robbery,2018,February,9,Friday,1,Outside,75,Church-Yonge Corridor (75),-79.3769482020003,43.6529117379354,2018-02-09 01:00:00
robbery,2018,February,14,Wednesday,1,Outside,32,Englemount-Lawrence (32),-79.4359792750333,43.7232979914023,2018-02-14 01:00:00
robbery,2018,February,14,Wednesday,2,Commercial,89,Runnymede-Bloor West Village (89),-79.4772297169639,43.6509054558028,2018-02-14 02:00:00
robbery,2018,February,14,Wednesday,10,Outside,137,Woburn (137),-79.2418011909138,43.7664617538294,2018-02-14 10:00:00
robbery,2018,February,14,Wednesday,15,Commercial,117,L'Amoreaux (117),-79.3157626269002,43.7967668769759,2018-02-14 15:00:00
robbery,2018,February,14,Wednesday,16,Commercial,87,High Park-Swansea (87),-79.4763008850717,43.6511290769863,2018-02-14 16:00:00
robbery,2018,February,14,Wednesday,18,Commercial,13,Etobicoke West Mall (13),-79.57949704029,43.6514024864911,2018-02-14 18:00:00
robbery,2018,February,14,Wednesday,18,Outside,25,Glenfield-Jane Heights (25),-79.5092992016922,43.7383048438255,2018-02-14 18:00:00
robbery,2018,February,14,Wednesday,22,Outside,66,Danforth (66),-79.3215669315904,43.684229382525,2018-02-14 22:00:00
robbery,2018,February,14,Wednesday,22,Commercial,63,The Beaches (63),-79.3056216026135,43.6683832612912,2018-02-14 22:00:00
robbery,2018,February,14,Wednesday,22,Commercial,63,The Beaches (63),-79.3056216026135,43.6683832612912,2018-02-14 22:00:00
robbery,2018,February,15,Thursday,16,Commercial,104,Mount Pleasant West (104),-79.399284572156,43.7109061107871,2018-02-15 16:00:00
robbery,2018,February,15,Thursday,7,Outside,5,Elms-Old Rexdale (5),-79.5493600567631,43.7272830637784,2018-02-15 07:00:00
robbery,2018,February,15,Thursday,21,Outside,65,Greenwood-Coxwell (65),-79.3318422333622,43.6801357244072,2018-02-15 21:00:00
robbery,2018,February,15,Thursday,16,Commercial,104,Mount Pleasant West (104),-79.399284572156,43.7109061107871,2018-02-15 16:00:00
robbery,2018,February,15,Thursday,11,Commercial,117,L'Amoreaux (117),-79.3200946145948,43.799482998962,2018-02-15 11:00:00
robbery,2018,January,13,Saturday,17,Commercial,135,Morningside (135),-79.2028559240606,43.7830992694184,2018-01-13 17:00:00
robbery,2018,February,15,Thursday,1,Apartment,77,Waterfront Communities-The Island (77),-79.3836762970631,43.6415865403582,2018-02-15 01:00:00
robbery,2018,February,15,Thursday,20,Apartment,126,Dorset Park (126),-79.2885818916345,43.7640545148019,2018-02-15 20:00:00
robbery,2018,February,15,Thursday,21,Outside,117,L'Amoreaux (117),-79.2995816720636,43.7982249997357,2018-02-15 21:00:00
robbery,2018,February,16,Friday,16,Outside,93,Dovercourt-Wallace Emerson-Junction (93),-79.4317150932478,43.6671743293681,2018-02-16 16:00:00
robbery,2018,February,16,Friday,12,Outside,8,Humber Heights-Westmount (8),-79.5246404043774,43.685774475955,2018-02-16 12:00:00
robbery,2018,February,16,Friday,3,Outside,75,Church-Yonge Corridor (75),-79.3749430758467,43.6511794364646,2018-02-16 03:00:00
robbery,2018,February,16,Friday,3,Outside,77,Waterfront Communities-The Island (77),-79.3892415943258,43.6452696444017,2018-02-16 03:00:00
robbery,2018,February,16,Friday,0,Outside,75,Church-Yonge Corridor (75),-79.3800830957388,43.6559028106166,2018-02-16 00:00:00
robbery,2018,February,16,Friday,21,Commercial,75,Church-Yonge Corridor (75),-79.3845922472876,43.6649310996906,2018-02-16 21:00:00
robbery,2018,February,16,Friday,12,Outside,8,Humber Heights-Westmount (8),-79.5246404043774,43.685774475955,2018-02-16 12:00:00
robbery,2018,February,16,Friday,3,Outside,77,Waterfront Communities-The Island (77),-79.3892415943258,43.6452696444017,2018-02-16 03:00:00
robbery,2018,February,16,Friday,21,Commercial,75,Church-Yonge Corridor (75),-79.3845922472876,43.6649310996906,2018-02-16 21:00:00
robbery,2018,February,16,Friday,16,Commercial,126,Dorset Park (126),-79.2793201942756,43.7700600856357,2018-02-16 16:00:00
robbery,2018,February,16,Friday,15,Commercial,139,Scarborough Village (139),-79.2155682927258,43.7439418079834,2018-02-16 15:00:00
robbery,2018,February,17,Saturday,23,Outside,38,Lansing-Westgate (38),-79.4133339058003,43.7601623128358,2018-02-17 23:00:00
robbery,2018,February,17,Saturday,22,Commercial,117,L'Amoreaux (117),-79.2988336675111,43.8052715744846,2018-02-17 22:00:00
robbery,2018,February,17,Saturday,20,Commercial,31,Yorkdale-Glen Park (31),-79.4438066276847,43.7089928547188,2018-02-17 20:00:00
robbery,2018,February,17,Saturday,14,Commercial,120,Clairlea-Birchmount (120),-79.2912880869434,43.71068215963,2018-02-17 14:00:00
robbery,2018,February,17,Saturday,5,Commercial,21,Humber Summit (21),-79.5523127434795,43.7499385772347,2018-02-17 05:00:00
robbery,2018,February,17,Saturday,6,Commercial,1,West Humber-Clairville (1),-79.6007367875979,43.7318266241219,2018-02-17 06:00:00
robbery,2018,February,17,Saturday,1,Commercial,78,Kensington-Chinatown (78),-79.3991720267857,43.6575663675371,2018-02-17 01:00:00
robbery,2018,February,17,Saturday,0,Commercial,79,University (79),-79.4019549523348,43.6579377002919,2018-02-17 00:00:00
robbery,2018,February,17,Saturday,14,Commercial,120,Clairlea-Birchmount (120),-79.2912880869434,43.71068215963,2018-02-17 14:00:00
robbery,2018,February,17,Saturday,20,Commercial,31,Yorkdale-Glen Park (31),-79.4438066276847,43.7089928547188,2018-02-17 20:00:00
robbery,2018,February,17,Saturday,20,Commercial,31,Yorkdale-Glen Park (31),-79.4438066276847,43.7089928547188,2018-02-17 20:00:00
robbery,2018,February,17,Saturday,22,Commercial,117,L'Amoreaux (117),-79.2988336675111,43.8052715744846,2018-02-17 22:00:00
robbery,2018,February,17,Saturday,20,Outside,137,Woburn (137),-79.2264129337523,43.7818901017434,2018-02-17 20:00:00
robbery,2018,February,18,Sunday,14,Other,127,Bendale (127),-79.2591698455305,43.7784380272832,2018-02-18 14:00:00
robbery,2018,February,18,Sunday,22,Apartment,108,Briar Hill-Belgravia (108),-79.4401757618246,43.7041849930182,2018-02-18 22:00:00
robbery,2018,February,18,Sunday,21,Outside,27,York University Heights (27),-79.4980212480457,43.7690665062158,2018-02-18 21:00:00
robbery,2018,February,18,Sunday,16,Commercial,90,Junction Area (90),-79.475190347659,43.6708487104212,2018-02-18 16:00:00
robbery,2018,February,18,Sunday,22,Apartment,108,Briar Hill-Belgravia (108),-79.4401757618246,43.7041849930182,2018-02-18 22:00:00
robbery,2018,February,18,Sunday,2,Outside,10,Princess-Rosethorn (10),-79.5585982926594,43.6643941504281,2018-02-18 02:00:00
robbery,2018,February,18,Sunday,19,Outside,98,Rosedale-Moore Park (98),-79.3953385531983,43.6920923661596,2018-02-18 19:00:00
robbery,2018,February,18,Sunday,16,Commercial,90,Junction Area (90),-79.475190347659,43.6708487104212,2018-02-18 16:00:00
robbery,2018,February,17,Saturday,23,Outside,95,Annex (95),-79.4135116294321,43.6694769028422,2018-02-17 23:00:00
robbery,2018,February,19,Monday,14,Outside,81,Trinity-Bellwoods (81),-79.4055072410223,43.6476901630224,2018-02-19 14:00:00
robbery,2018,February,19,Monday,17,Outside,38,Lansing-Westgate (38),-79.4225560076849,43.7589442173148,2018-02-19 17:00:00
robbery,2018,February,19,Monday,21,Outside,138,Eglinton East (138),-79.2383582535327,43.7388469561834,2018-02-19 21:00:00
robbery,2018,February,19,Monday,21,Outside,138,Eglinton East (138),-79.2383582535327,43.7388469561834,2018-02-19 21:00:00
robbery,2018,February,19,Monday,14,Outside,81,Trinity-Bellwoods (81),-79.4055072410223,43.6476901630224,2018-02-19 14:00:00
robbery,2018,February,19,Monday,17,Transit,26,Downsview-Roding-CFB (26),-79.4627678191457,43.7503711025769,2018-02-19 17:00:00
robbery,2018,February,19,Monday,17,Outside,38,Lansing-Westgate (38),-79.4225560076849,43.7589442173148,2018-02-19 17:00:00
robbery,2018,February,19,Monday,20,Transit,31,Yorkdale-Glen Park (31),-79.4442437581376,43.7160896911328,2018-02-19 20:00:00
robbery,2018,February,19,Monday,21,Outside,138,Eglinton East (138),-79.2383582535327,43.7388469561834,2018-02-19 21:00:00
robbery,2018,February,20,Tuesday,11,Outside,110,Keelesdale-Eglinton West (110),-79.4828746159533,43.688362175067,2018-02-20 11:00:00
robbery,2018,February,20,Tuesday,19,Outside,129,Agincourt North (129),-79.2817847075606,43.8035932796779,2018-02-20 19:00:00
robbery,2018,February,20,Tuesday,16,Outside,93,Dovercourt-Wallace Emerson-Junction (93),-79.4353621706088,43.6598775908556,2018-02-20 16:00:00
robbery,2018,February,16,Friday,18,Outside,27,York University Heights (27),-79.5045136163132,43.7676536246771,2018-02-16 18:00:00
robbery,2018,February,11,Sunday,1,Commercial,121,Oakridge (121),-79.2736473413804,43.6943591642128,2018-02-11 01:00:00
robbery,2018,February,20,Tuesday,12,Outside,69,Blake-Jones (69),-79.3404269454324,43.6724875655797,2018-02-20 12:00:00
robbery,2018,February,20,Tuesday,12,Apartment,137,Woburn (137),-79.2110468546962,43.7628602091512,2018-02-20 12:00:00
robbery,2018,February,20,Tuesday,12,Apartment,137,Woburn (137),-79.2110468546962,43.7628602091512,2018-02-20 12:00:00
robbery,2018,February,20,Tuesday,10,Outside,124,Kennedy Park (124),-79.2539576285991,43.724821404674,2018-02-20 10:00:00
robbery,2018,February,20,Tuesday,13,Educational,71,Cabbagetown-South St.James Town (71),-79.3783434102009,43.6662791241438,2018-02-20 13:00:00
robbery,2018,February,20,Tuesday,16,Outside,93,Dovercourt-Wallace Emerson-Junction (93),-79.4353621706088,43.6598775908556,2018-02-20 16:00:00
robbery,2018,February,20,Tuesday,19,Outside,129,Agincourt North (129),-79.2817847075606,43.8035932796779,2018-02-20 19:00:00
robbery,2018,February,20,Tuesday,16,Outside,93,Dovercourt-Wallace Emerson-Junction (93),-79.4353621706088,43.6598775908556,2018-02-20 16:00:00
robbery,2018,February,21,Wednesday,1,Outside,22,Humbermede (22),-79.5394509708774,43.7389832840931,2018-02-21 01:00:00
robbery,2018,February,21,Wednesday,13,Outside,77,Waterfront Communities-The Island (77),-79.3961960655651,43.6483254941302,2018-02-21 13:00:00
robbery,2018,February,21,Wednesday,11,Commercial,27,York University Heights (27),-79.4910496816828,43.7634960094883,2018-02-21 11:00:00
robbery,2018,February,21,Wednesday,0,Outside,11,Eringate-Centennial-West Deane (11),-79.575965866521,43.6623963610184,2018-02-21 00:00:00
robbery,2018,February,21,Wednesday,20,Outside,27,York University Heights (27),-79.5000005202526,43.7610570761458,2018-02-21 20:00:00
robbery,2018,February,21,Wednesday,21,Outside,75,Church-Yonge Corridor (75),-79.3812221387844,43.6570317348937,2018-02-21 21:00:00
robbery,2018,February,21,Wednesday,21,Outside,69,Blake-Jones (69),-79.3371874589238,43.6729060585076,2018-02-21 21:00:00
robbery,2018,February,21,Wednesday,18,Transit,121,Oakridge (121),-79.2896732439558,43.6945045247159,2018-02-21 18:00:00
robbery,2018,February,21,Wednesday,18,Outside,129,Agincourt North (129),-79.2777882093113,43.8029555614044,2018-02-21 18:00:00
robbery,2018,February,21,Wednesday,19,Commercial,137,Woburn (137),-79.2514950441435,43.7721358860622,2018-02-21 19:00:00
robbery,2018,February,21,Wednesday,20,Commercial,75,Church-Yonge Corridor (75),-79.3793711924586,43.6618695365329,2018-02-21 20:00:00
robbery,2018,February,21,Wednesday,16,Outside,5,Elms-Old Rexdale (5),-79.5589183930203,43.723105876899,2018-02-21 16:00:00
robbery,2018,February,21,Wednesday,15,Commercial,94,Wychwood (94),-79.4286824680833,43.6805821740736,2018-02-21 15:00:00
robbery,2018,February,21,Wednesday,16,Commercial,137,Woburn (137),-79.2329757943567,43.7795385184135,2018-02-21 16:00:00
robbery,2018,February,21,Wednesday,14,Other,117,L'Amoreaux (117),-79.2937106498787,43.7957662290624,2018-02-21 14:00:00
robbery,2018,February,21,Wednesday,14,Outside,91,Weston-Pellam Park (91),-79.4535405537311,43.6682387250885,2018-02-21 14:00:00
robbery,2018,February,21,Wednesday,14,Outside,100,Yonge-Eglinton (100),-79.4000905001626,43.7054542831786,2018-02-21 14:00:00
robbery,2018,February,21,Wednesday,12,Commercial,77,Waterfront Communities-The Island (77),-79.381108948255,43.642053465315,2018-02-21 12:00:00
robbery,2018,February,21,Wednesday,11,Commercial,27,York University Heights (27),-79.4910496816828,43.7634960094883,2018-02-21 11:00:00
robbery,2018,February,22,Thursday,12,Outside,88,High Park North (88),-79.471192099487,43.6589289407309,2018-02-22 12:00:00
robbery,2018,February,22,Thursday,19,Outside,129,Agincourt North (129),-79.2882388529566,43.8062426751727,2018-02-22 19:00:00
robbery,2018,February,22,Thursday,20,Commercial,45,Parkwoods-Donalda (45),-79.3236162338116,43.7447043027604,2018-02-22 20:00:00
robbery,2018,February,22,Thursday,2,Commercial,89,Runnymede-Bloor West Village (89),-79.4859204463054,43.6656226780292,2018-02-22 02:00:00
robbery,2018,February,22,Thursday,20,Apartment,74,North St.James Town (74),-79.3737742834019,43.6672891526494,2018-02-22 20:00:00
robbery,2018,February,22,Thursday,20,Apartment,74,North St.James Town (74),-79.3737742834019,43.6672891526494,2018-02-22 20:00:00
robbery,2018,February,22,Thursday,20,Commercial,45,Parkwoods-Donalda (45),-79.3236162338116,43.7447043027604,2018-02-22 20:00:00
robbery,2018,February,22,Thursday,12,Outside,88,High Park North (88),-79.471192099487,43.6589289407309,2018-02-22 12:00:00
robbery,2018,February,22,Thursday,4,Apartment,121,Oakridge (121),-79.2739108209236,43.6949744272646,2018-02-22 04:00:00
robbery,2018,February,22,Thursday,4,Commercial,74,North St.James Town (74),-79.3764972556894,43.6664227324718,2018-02-22 04:00:00
robbery,2018,February,23,Friday,13,Outside,110,Keelesdale-Eglinton West (110),-79.4730302092902,43.6868603653057,2018-02-23 13:00:00
robbery,2018,February,23,Friday,15,Commercial,126,Dorset Park (126),-79.2822541006483,43.7694153127368,2018-02-23 15:00:00
robbery,2018,February,23,Friday,17,Outside,5,Elms-Old Rexdale (5),-79.5544125743209,43.7176173608868,2018-02-23 17:00:00
robbery,2018,February,23,Friday,21,Outside,27,York University Heights (27),-79.5008589373666,43.7633544355372,2018-02-23 21:00:00
robbery,2018,February,23,Friday,22,Commercial,1,West Humber-Clairville (1),-79.5811138576067,43.7138388319187,2018-02-23 22:00:00
robbery,2018,February,23,Friday,21,Outside,77,Waterfront Communities-The Island (77),-79.3825398346832,43.6406075848207,2018-02-23 21:00:00
robbery,2018,February,23,Friday,23,Outside,NSA,NSA,-85.4887438847069,0.0,2018-02-23 23:00:00
robbery,2018,February,23,Friday,23,Outside,NSA,NSA,-85.4887438847069,0.0,2018-02-23 23:00:00
robbery,2018,February,23,Friday,19,House,7,Willowridge-Martingrove-Richview (7),-79.5706987197853,43.6811132398269,2018-02-23 19:00:00
robbery,2018,February,24,Saturday,9,Commercial,26,Downsview-Roding-CFB (26),-79.506263895972,43.72123702523,2018-02-24 09:00:00
robbery,2018,February,24,Saturday,14,House,17,Mimico (includes Humber Bay Shores) (17),-79.482745771525,43.6209194956959,2018-02-24 14:00:00
robbery,2018,February,17,Saturday,14,Commercial,23,Pelmo Park-Humberlea (23),-79.5336875733845,43.7135982059922,2018-02-17 14:00:00
robbery,2018,February,24,Saturday,3,Outside,78,Kensington-Chinatown (78),-79.4000447693798,43.657942328911,2018-02-24 03:00:00
robbery,2018,February,24,Saturday,7,Other,117,L'Amoreaux (117),-79.3019275349423,43.8013344973109,2018-02-24 07:00:00
robbery,2018,February,24,Saturday,0,Outside,73,Moss Park (73),-79.3627367963508,43.6515623738384,2018-02-24 00:00:00
robbery,2018,February,24,Saturday,14,Commercial,7,Willowridge-Martingrove-Richview (7),-79.530854132553,43.6918629680976,2018-02-24 14:00:00
robbery,2018,February,24,Saturday,22,Outside,58,Old East York (58),-79.3488120920135,43.6894265644432,2018-02-24 22:00:00
robbery,2018,February,24,Saturday,21,Other,5,Elms-Old Rexdale (5),-79.5534596078246,43.716303475807,2018-02-24 21:00:00
robbery,2018,February,24,Saturday,22,Commercial,1,West Humber-Clairville (1),-79.5703945327142,43.7194002845481,2018-02-24 22:00:00
robbery,2018,February,24,Saturday,20,Outside,16,Stonegate-Queensway (16),-79.5112754444935,43.6359931545885,2018-02-24 20:00:00
robbery,2018,February,24,Saturday,22,Outside,58,Old East York (58),-79.3488120920135,43.6894265644432,2018-02-24 22:00:00
robbery,2018,February,25,Sunday,22,Outside,NSA,NSA,-79.7023191884822,43.7752981094669,2018-02-25 22:00:00
robbery,2018,February,25,Sunday,15,Outside,86,Roncesvalles (86),-79.4391495729887,43.6469640619118,2018-02-25 15:00:00
robbery,2018,February,25,Sunday,19,Outside,75,Church-Yonge Corridor (75),-79.3784456207739,43.6565743373607,2018-02-25 19:00:00
robbery,2018,February,25,Sunday,16,Educational,27,York University Heights (27),-79.5062749207018,43.7727880840533,2018-02-25 16:00:00
robbery,2018,February,25,Sunday,13,House,113,Weston (113),-79.5198765452834,43.7056638512035,2018-02-25 13:00:00
robbery,2018,February,25,Sunday,16,Commercial,136,West Hill (136),-79.1868624020944,43.7706065515387,2018-02-25 16:00:00
robbery,2018,February,25,Sunday,15,Commercial,75,Church-Yonge Corridor (75),-79.3785319118802,43.6598517060853,2018-02-25 15:00:00
robbery,2018,February,26,Monday,3,Other,113,Weston (113),-79.5258580084448,43.7032168829123,2018-02-26 03:00:00
robbery,2018,February,26,Monday,17,Commercial,45,Parkwoods-Donalda (45),-79.3246134482753,43.7600873065916,2018-02-26 17:00:00
robbery,2018,February,26,Monday,19,Outside,14,Islington-City Centre West (14),-79.5222941831097,43.644918697581,2018-02-26 19:00:00
robbery,2018,February,26,Monday,21,Outside,27,York University Heights (27),-79.5062749207018,43.7727880840533,2018-02-26 21:00:00
robbery,2018,February,26,Monday,20,Commercial,24,Black Creek (24),-79.5268329071235,43.7743086540137,2018-02-26 20:00:00
robbery,2018,February,26,Monday,21,Outside,27,York University Heights (27),-79.5005171611429,43.7622348707609,2018-02-26 21:00:00
robbery,2018,February,26,Monday,22,Outside,37,Willowdale West (37),-79.4406768513424,43.7727628049188,2018-02-26 22:00:00
robbery,2018,February,26,Monday,15,Educational,27,York University Heights (27),-79.4995752184138,43.753889252235,2018-02-26 15:00:00
robbery,2018,February,27,Tuesday,16,Outside,75,Church-Yonge Corridor (75),-79.3808316741335,43.6593542447594,2018-02-27 16:00:00
robbery,2018,February,27,Tuesday,17,Outside,138,Eglinton East (138),-79.2557814587073,43.7366975948404,2018-02-27 17:00:00
robbery,2018,February,18,Sunday,2,Outside,95,Annex (95),-79.404878277722,43.672419708429,2018-02-18 02:00:00
robbery,2018,February,27,Tuesday,17,Outside,26,Downsview-Roding-CFB (26),-79.4771233708976,43.7474686891304,2018-02-27 17:00:00
robbery,2018,February,27,Tuesday,19,Apartment,73,Moss Park (73),-79.3713529792566,43.6590671613253,2018-02-27 19:00:00
robbery,2018,February,27,Tuesday,16,Outside,75,Church-Yonge Corridor (75),-79.3808316741335,43.6593542447594,2018-02-27 16:00:00
robbery,2018,February,27,Tuesday,21,Apartment,27,York University Heights (27),-79.4916890306896,43.7572238554207,2018-02-27 21:00:00
robbery,2018,February,27,Tuesday,23,Commercial,70,South Riverdale (70),-79.3498486239705,43.6588721536515,2018-02-27 23:00:00
robbery,2018,February,27,Tuesday,21,Commercial,NSA,NSA,-79.6325404998642,43.6443427784827,2018-02-27 21:00:00
robbery,2018,February,27,Tuesday,22,Commercial,NSA,NSA,-79.6317271835998,43.7136193021244,2018-02-27 22:00:00
robbery,2018,February,8,Thursday,16,Commercial,100,Yonge-Eglinton (100),-79.3983628513372,43.7067258009751,2018-02-08 16:00:00
robbery,2018,February,22,Thursday,15,Apartment,73,Moss Park (73),-79.3739766609519,43.6585106672202,2018-02-22 15:00:00
robbery,2018,February,27,Tuesday,18,Outside,128,Agincourt South-Malvern West (128),-79.2752059552244,43.7962807263166,2018-02-27 18:00:00
robbery,2018,February,26,Monday,19,Outside,NSA,NSA,-85.4887438847069,0.0,2018-02-26 19:00:00
robbery,2018,February,27,Tuesday,18,Outside,128,Agincourt South-Malvern West (128),-79.2752059552244,43.7962807263166,2018-02-27 18:00:00
robbery,2018,February,26,Monday,17,Outside,24,Black Creek (24),-79.527569041227,43.7609909829409,2018-02-26 17:00:00
robbery,2018,February,28,Wednesday,20,Outside,130,Milliken (130),-79.2981017958221,43.8199661051268,2018-02-28 20:00:00
robbery,2018,February,28,Wednesday,20,Outside,132,Malvern (132),-79.2216555829956,43.8091678856753,2018-02-28 20:00:00
robbery,2018,February,28,Wednesday,2,Outside,72,Regent Park (72),-79.3620225388606,43.6575967642763,2018-02-28 02:00:00
robbery,2018,February,28,Wednesday,5,Apartment,70,South Riverdale (70),-79.3372731762705,43.6605570516848,2018-02-28 05:00:00
robbery,2018,February,28,Wednesday,11,Outside,68,North Riverdale (68),-79.3548458963806,43.6746829447256,2018-02-28 11:00:00
robbery,2018,February,28,Wednesday,14,Commercial,138,Eglinton East (138),-79.2598975790729,43.7357705483908,2018-02-28 14:00:00
robbery,2018,February,28,Wednesday,15,Other,118,Tam O'Shanter-Sullivan (118),-79.3079037371798,43.7787271534664,2018-02-28 15:00:00
robbery,2018,February,28,Wednesday,10,Outside,73,Moss Park (73),-79.3744510627995,43.6601961798157,2018-02-28 10:00:00
robbery,2018,February,28,Wednesday,14,Commercial,138,Eglinton East (138),-79.2598975790729,43.7357705483908,2018-02-28 14:00:00
robbery,2018,March,1,Thursday,0,Outside,50,Newtonbrook East (50),-79.3978065056958,43.7933199998791,2018-03-01 00:00:00
robbery,2018,March,1,Thursday,4,Outside,73,Moss Park (73),-79.3664959471124,43.6588604563306,2018-03-01 04:00:00
robbery,2018,March,1,Thursday,6,Outside,15,Kingsway South (15),-79.5263944908932,43.6513552531396,2018-03-01 06:00:00
robbery,2018,March,1,Thursday,5,Outside,94,Wychwood (94),-79.4195415016651,43.6829217185667,2018-03-01 05:00:00
robbery,2018,March,1,Thursday,16,Commercial,132,Malvern (132),-79.2365681429442,43.788364245349,2018-03-01 16:00:00
robbery,2018,March,1,Thursday,12,Outside,45,Parkwoods-Donalda (45),-79.309790266666,43.7421378685711,2018-03-01 12:00:00
robbery,2018,March,1,Thursday,12,Apartment,77,Waterfront Communities-The Island (77),-79.3887141228592,43.6439633742916,2018-03-01 12:00:00
robbery,2018,March,1,Thursday,14,Educational,75,Church-Yonge Corridor (75),-79.3790156293245,43.6579482613429,2018-03-01 14:00:00
robbery,2018,March,1,Thursday,18,Transit,75,Church-Yonge Corridor (75),-79.378665877507,43.6571050758201,2018-03-01 18:00:00
robbery,2018,February,23,Friday,11,Outside,73,Moss Park (73),-79.3675930679242,43.6563620382956,2018-02-23 11:00:00
robbery,2018,March,1,Thursday,20,Commercial,71,Cabbagetown-South St.James Town (71),-79.3640343646967,43.66258154894,2018-03-01 20:00:00
robbery,2018,March,1,Thursday,17,Transit,89,Runnymede-Bloor West Village (89),-79.4848185776567,43.650151085353,2018-03-01 17:00:00
robbery,2018,March,1,Thursday,21,Outside,51,Willowdale East (51),-79.4109343782376,43.7615026164836,2018-03-01 21:00:00
robbery,2018,March,1,Thursday,23,Commercial,113,Weston (113),-79.505562844965,43.7092391602959,2018-03-01 23:00:00
robbery,2018,March,1,Thursday,5,Outside,94,Wychwood (94),-79.4195415016651,43.6829217185667,2018-03-01 05:00:00
robbery,2018,March,2,Friday,10,Commercial,17,Mimico (includes Humber Bay Shores) (17),-79.5201984911505,43.6058999742401,2018-03-02 10:00:00
robbery,2018,March,2,Friday,17,Other,117,L'Amoreaux (117),-79.2996448554383,43.8005114234951,2018-03-02 17:00:00
robbery,2018,March,2,Friday,22,Outside,51,Willowdale East (51),-79.4059015819356,43.7652293215801,2018-03-02 22:00:00
robbery,2018,March,2,Friday,22,Outside,51,Willowdale East (51),-79.4059015819356,43.7652293215801,2018-03-02 22:00:00
robbery,2018,March,2,Friday,16,Commercial,113,Weston (113),-79.5161975699883,43.7001519748185,2018-03-02 16:00:00
robbery,2018,March,2,Friday,16,Commercial,113,Weston (113),-79.5161975699883,43.7001519748185,2018-03-02 16:00:00
robbery,2018,March,2,Friday,19,Other,75,Church-Yonge Corridor (75),-79.3793711924586,43.6618695365329,2018-03-02 19:00:00
robbery,2018,March,2,Friday,11,Apartment,95,Annex (95),-79.4021368176019,43.672986844581,2018-03-02 11:00:00
robbery,2018,March,2,Friday,10,Commercial,17,Mimico (includes Humber Bay Shores) (17),-79.5201984911505,43.6058999742401,2018-03-02 10:00:00
robbery,2018,March,2,Friday,16,Commercial,113,Weston (113),-79.5161975699883,43.7001519748185,2018-03-02 16:00:00
robbery,2018,March,2,Friday,17,Outside,137,Woburn (137),-79.2456905422891,43.77191619091,2018-03-02 17:00:00
robbery,2018,March,2,Friday,18,Commercial,128,Agincourt South-Malvern West (128),-79.2785666326637,43.7853418909441,2018-03-02 18:00:00
robbery,2018,March,2,Friday,16,Commercial,113,Weston (113),-79.5161975699883,43.7001519748185,2018-03-02 16:00:00
robbery,2018,March,2,Friday,19,Other,75,Church-Yonge Corridor (75),-79.3793711924586,43.6618695365329,2018-03-02 19:00:00
robbery,2018,March,2,Friday,21,Outside,20,Alderwood (20),-79.5491339082237,43.6028911966507,2018-03-02 21:00:00
robbery,2018,March,2,Friday,19,Outside,128,Agincourt South-Malvern West (128),-79.288604830332,43.8024538757868,2018-03-02 19:00:00
robbery,2018,March,2,Friday,18,Commercial,128,Agincourt South-Malvern West (128),-79.2785666326637,43.7853418909441,2018-03-02 18:00:00
robbery,2018,March,2,Friday,17,Other,117,L'Amoreaux (117),-79.2996448554383,43.8005114234951,2018-03-02 17:00:00
robbery,2018,March,2,Friday,22,Outside,51,Willowdale East (51),-79.4059015819356,43.7652293215801,2018-03-02 22:00:00
robbery,2018,March,2,Friday,23,Commercial,22,Humbermede (22),-79.5423768321248,43.7520838840999,2018-03-02 23:00:00
robbery,2018,March,2,Friday,21,House,138,Eglinton East (138),-79.2620250003144,43.7391505852667,2018-03-02 21:00:00
robbery,2018,March,2,Friday,10,Commercial,17,Mimico (includes Humber Bay Shores) (17),-79.5201984911505,43.6058999742401,2018-03-02 10:00:00
robbery,2018,March,3,Saturday,20,Outside,2,Mount Olive-Silverstone-Jamestown (2),-79.589703500371,43.7429099854182,2018-03-03 20:00:00
robbery,2018,March,3,Saturday,20,Outside,2,Mount Olive-Silverstone-Jamestown (2),-79.589703500371,43.7429099854182,2018-03-03 20:00:00
robbery,2018,March,3,Saturday,22,Outside,91,Weston-Pellam Park (91),-79.4599109511706,43.677473233174,2018-03-03 22:00:00
robbery,2018,March,3,Saturday,20,Outside,137,Woburn (137),-79.2280849131754,43.7617763823202,2018-03-03 20:00:00
robbery,2018,March,3,Saturday,15,Commercial,38,Lansing-Westgate (38),-79.4107451231037,43.7607077275402,2018-03-03 15:00:00
robbery,2018,March,2,Friday,14,Commercial,113,Weston (113),-79.5237862783135,43.702366201121,2018-03-02 14:00:00
robbery,2018,March,3,Saturday,3,Outside,86,Roncesvalles (86),-79.4380780666978,43.6407349449965,2018-03-03 03:00:00
robbery,2018,March,3,Saturday,12,Commercial,11,Eringate-Centennial-West Deane (11),-79.5812258799237,43.6509584735105,2018-03-03 12:00:00
robbery,2018,March,3,Saturday,12,Outside,27,York University Heights (27),-79.505541775914,43.7648662505794,2018-03-03 12:00:00
