CRIME,OCC_YEAR,OCC_MONTH,OCC_DAY,OCC_DOW,OCC_HOUR,PREMISES_TYPE,HOOD_140,NEIGHBOURHOOD_140,LONG_WGS84,LAT_WGS84,OCC_TIMESTAMP
shooting,2018,October,18,Thursday,19,N/A,119,Wexford/Maryvale (119),-79.3181607578945,43.7645090379191,2018-10-18 19:00:00-0500
shooting,2018,June,16,Saturday,2,N/A,77,Waterfront Communities-The Island (77),-79.3917908551478,43.644742345316,2018-06-16 02:00:00-0500
shooting,2018,December,31,Monday,13,N/A,25,Glenfield-Jane Heights (25),-79.5164867401884,43.7525026291984,2018-12-31 13:00:00-0500
shooting,2018,February,23,Friday,19,N/A,85,South Parkdale (85),-79.4372735158006,43.6404448148763,2018-02-23 19:00:00-0500
shooting,2018,February,9,Friday,22,N/A,136,West Hill (136),-79.1988710475123,43.7601377247408,2018-02-09 22:00:00-0500
shooting,2018,April,13,Friday,5,N/A,78,Kensington-Chinatown (78),-79.3988124590838,43.6523823810622,2018-04-13 05:00:00-0500
shooting,2018,April,19,Thursday,19,N/A,4,Rexdale-Kipling (4),-79.5551124370207,43.7150962086543,2018-04-19 19:00:00-0500
shooting,2018,May,24,Thursday,21,N/A,117,L'Amoreaux (117),-79.3331285602154,43.7981694006095,2018-05-24 21:00:00-0500
shooting,2018,October,14,Sunday,3,N/A,77,Waterfront Communities-The Island (77),-79.3929842664977,43.6476496981466,2018-10-14 03:00:00-0500
shooting,2018,August,11,Saturday,1,N/A,121,Oakridge (121),-79.2803634507735,43.6996535229792,2018-08-11 01:00:00-0500
shooting,2018,December,10,Monday,23,N/A,134,Highland Creek (134),-79.1933389710132,43.7853382122803,2018-12-10 23:00:00-0500
shooting,2018,July,9,Monday,21,N/A,95,Annex (95),-79.4047428707075,43.6737446454793,2018-07-09 21:00:00-0500
shooting,2018,September,14,Friday,18,N/A,138,Eglinton East (138),-79.2320525500879,43.7430322050439,2018-09-14 18:00:00-0500
shooting,2018,January,4,Thursday,2,N/A,126,Dorset Park (126),-79.2855494976541,43.7688947919147,2018-01-04 02:00:00-0500
shooting,2018,February,28,Wednesday,0,N/A,72,Regent Park (72),-79.3603238044891,43.6634202499158,2018-02-28 00:00:00-0500
shooting,2018,September,4,Tuesday,21,N/A,126,Dorset Park (126),-79.2882483190637,43.7558450865945,2018-09-04 21:00:00-0500
shooting,2018,August,31,Friday,8,N/A,120,Clairlea-Birchmount (120),-79.2755440729629,43.7015070839996,2018-08-31 08:00:00-0500
shooting,2018,September,16,Sunday,19,N/A,29,Maple Leaf (29),-79.4876638542981,43.70636814948,2018-09-16 19:00:00-0500
shooting,2018,December,27,Thursday,6,N/A,107,Oakwood Village (107),-79.4436906139211,43.6883988682842,2018-12-27 06:00:00-0500
shooting,2018,December,19,Wednesday,15,N/A,25,Glenfield-Jane Heights (25),-79.5202051427954,43.7524750114895,2018-12-19 15:00:00-0500
shooting,2018,October,31,Wednesday,23,N/A,132,Malvern (132),-79.2265949073799,43.8094003004236,2018-10-31 23:00:00-0500
shooting,2018,August,7,Tuesday,18,N/A,54,O'Connor-Parkview (54),-79.3015730649769,43.7152998430058,2018-08-07 18:00:00-0500
shooting,2018,January,21,Sunday,4,N/A,108,Briar Hill-Belgravia (108),-79.4502752551179,43.6956857798099,2018-01-21 04:00:00-0500
shooting,2018,January,6,Saturday,0,N/A,25,Glenfield-Jane Heights (25),-79.5151248248268,43.7470881449389,2018-01-06 00:00:00-0500
shooting,2018,June,29,Friday,2,N/A,77,Waterfront Communities-The Island (77),-79.3930009570223,43.6405566189791,2018-06-29 02:00:00-0500
shooting,2018,March,31,Saturday,7,N/A,28,Rustic (28),-79.4906855341106,43.706910364931,2018-03-31 07:00:00-0500
shooting,2018,January,13,Saturday,21,N/A,1,West Humber-Clairville (1),-79.5896978356999,43.6901905269397,2018-01-13 21:00:00-0500
shooting,2018,April,24,Tuesday,6,N/A,76,Bay Street Corridor (76),-79.3837625531538,43.6557097782262,2018-04-24 06:00:00-0500
shooting,2018,August,25,Saturday,3,N/A,124,Kennedy Park (124),-79.2520478488261,43.7358438385763,2018-08-25 03:00:00-0500
shooting,2018,May,29,Tuesday,22,N/A,28,Rustic (28),-79.5047534079117,43.7157347228274,2018-05-29 22:00:00-0500
shooting,2018,April,23,Monday,15,N/A,113,Weston (113),-79.5040803260492,43.7006271574201,2018-04-23 15:00:00-0500
shooting,2018,September,15,Saturday,5,N/A,137,Woburn (137),-79.2329757943567,43.7795385184135,2018-09-15 05:00:00-0500
shooting,2018,September,24,Monday,20,N/A,53,Henry Farm (53),-79.3445440354415,43.7723424802117,2018-09-24 20:00:00-0500
shooting,2018,July,11,Wednesday,23,N/A,123,Cliffcrest (123),-79.2352561794925,43.7061819442685,2018-07-11 23:00:00-0500
shooting,2018,April,7,Saturday,8,N/A,24,Black Creek (24),-79.5192881828067,43.7702662644401,2018-04-07 08:00:00-0500
shooting,2018,October,26,Friday,3,N/A,77,Waterfront Communities-The Island (77),-79.3944273739022,43.6401995732497,2018-10-26 03:00:00-0500
shooting,2018,December,12,Wednesday,0,N/A,136,West Hill (136),-79.1939039304973,43.7601696645258,2018-12-12 00:00:00-0500
shooting,2018,November,8,Thursday,5,N/A,25,Glenfield-Jane Heights (25),-79.5170448029943,43.7519037963571,2018-11-08 05:00:00-0500
shooting,2018,August,3,Friday,3,N/A,7,Willowridge-Martingrove-Richview (7),-79.5606151578916,43.6839239496462,2018-08-03 03:00:00-0500
shooting,2018,February,18,Sunday,15,N/A,77,Waterfront Communities-The Island (77),-79.3836762970631,43.6415865403582,2018-02-18 15:00:00-0500
shooting,2018,August,14,Tuesday,23,N/A,71,Cabbagetown-South St.James Town (71),-79.371401389693,43.6669705429259,2018-08-14 23:00:00-0500
shooting,2018,December,18,Tuesday,16,N/A,24,Black Creek (24),-79.5116699406399,43.7660358045308,2018-12-18 16:00:00-0500
shooting,2018,June,15,Friday,2,N/A,77,Waterfront Communities-The Island (77),-79.3999287201762,43.6440629542466,2018-06-15 02:00:00-0500
shooting,2018,June,10,Sunday,3,N/A,24,Black Creek (24),-79.5196851774208,43.7659026187864,2018-06-10 03:00:00-0500
shooting,2018,November,29,Thursday,2,N/A,126,Dorset Park (126),-79.2818912880696,43.7492652151665,2018-11-29 02:00:00-0500
shooting,2018,November,21,Wednesday,23,N/A,7,Willowridge-Martingrove-Richview (7),-79.5704056426606,43.6763322474164,2018-11-21 23:00:00-0500
shooting,2018,May,30,Wednesday,23,N/A,75,Church-Yonge Corridor (75),-79.3803110983711,43.656453806685,2018-05-30 23:00:00-0500
shooting,2018,September,19,Wednesday,6,N/A,24,Black Creek (24),-79.5152277778151,43.7681488158175,2018-09-19 06:00:00-0500
shooting,2018,November,17,Saturday,4,N/A,95,Annex (95),-79.4112093338392,43.6651095665782,2018-11-17 04:00:00-0500
shooting,2018,April,11,Wednesday,1,N/A,116,Steeles (116),-79.3336674832146,43.8127474076976,2018-04-11 01:00:00-0500
shooting,2018,April,21,Saturday,23,N/A,93,Dovercourt-Wallace Emerson-Junction (93),-79.4524203292992,43.6654906305197,2018-04-21 23:00:00-0500
shooting,2018,March,19,Monday,19,N/A,2,Mount Olive-Silverstone-Jamestown (2),-79.5901192464492,43.7374435292579,2018-03-19 19:00:00-0500
shooting,2018,February,2,Friday,4,N/A,26,Downsview-Roding-CFB (26),-79.5276780283848,43.7166885647747,2018-02-02 04:00:00-0500
shooting,2018,May,9,Wednesday,16,N/A,72,Regent Park (72),-79.3603238044891,43.6634202499158,2018-05-09 16:00:00-0500
shooting,2018,August,30,Thursday,23,N/A,2,Mount Olive-Silverstone-Jamestown (2),-79.5901192464492,43.7374435292579,2018-08-30 23:00:00-0500
shooting,2018,August,24,Friday,3,N/A,31,Yorkdale-Glen Park (31),-79.4438066276847,43.7089928547188,2018-08-24 03:00:00-0500
shooting,2018,August,4,Saturday,23,N/A,93,Dovercourt-Wallace Emerson-Junction (93),-79.4477443790554,43.6597733445684,2018-08-04 23:00:00-0500
shooting,2018,February,23,Friday,21,N/A,77,Waterfront Communities-The Island (77),-79.3825398346832,43.6406075848207,2018-02-23 21:00:00-0500
shooting,2018,July,14,Saturday,1,N/A,6,Kingsview Village-The Westway (6),-79.5603737688964,43.6959483911056,2018-07-14 01:00:00-0500
shooting,2018,May,28,Monday,0,N/A,132,Malvern (132),-79.2242260094826,43.8044875717718,2018-05-28 00:00:00-0500
shooting,2018,October,12,Friday,2,N/A,32,Englemount-Lawrence (32),-79.4433388199293,43.7235415763588,2018-10-12 02:00:00-0500
shooting,2018,February,16,Friday,20,N/A,85,South Parkdale (85),-79.4386019419302,43.6383177345612,2018-02-16 20:00:00-0500
shooting,2018,April,6,Friday,20,N/A,119,Wexford/Maryvale (119),-79.3181607578945,43.7645090379191,2018-04-06 20:00:00-0500
shooting,2018,December,24,Monday,3,N/A,40,St.Andrew-Windfields (40),-79.4031963734981,43.754181139809,2018-12-24 03:00:00-0500
shooting,2018,April,30,Monday,20,N/A,21,Humber Summit (21),-79.5576293993761,43.7487887999596,2018-04-30 20:00:00-0500
shooting,2018,June,15,Friday,2,N/A,118,Tam O'Shanter-Sullivan (118),-79.3046950892287,43.7716155485318,2018-06-15 02:00:00-0500
shooting,2018,January,6,Saturday,2,N/A,72,Regent Park (72),-79.3650112921675,43.6610458526856,2018-01-06 02:00:00-0500
shooting,2018,May,24,Thursday,22,N/A,44,Flemingdon Park (44),-79.3329028049598,43.7191939260287,2018-05-24 22:00:00-0500
shooting,2018,July,12,Thursday,2,N/A,113,Weston (113),-79.5294028625753,43.7051352330713,2018-07-12 02:00:00-0500
shooting,2018,October,2,Tuesday,20,N/A,11,Eringate-Centennial-West Deane (11),-79.5647905286796,43.655749540804,2018-10-02 20:00:00-0500
shooting,2018,February,25,Sunday,3,N/A,73,Moss Park (73),-79.3561549705691,43.6568624376316,2018-02-25 03:00:00-0500
shooting,2018,July,8,Sunday,1,N/A,131,Rouge (131),-79.1251319502116,43.7902061932723,2018-07-08 01:00:00-0500
shooting,2018,September,12,Wednesday,12,N/A,14,Islington-City Centre West (14),-79.5651721877542,43.6512591440123,2018-09-12 12:00:00-0500
shooting,2018,May,21,Monday,14,N/A,25,Glenfield-Jane Heights (25),-79.5136815412583,43.7412339049138,2018-05-21 14:00:00-0500
shooting,2018,October,2,Tuesday,21,N/A,27,York University Heights (27),-79.4946456853668,43.7777118510311,2018-10-02 21:00:00-0500
shooting,2018,May,19,Saturday,3,N/A,113,Weston (113),-79.5048930975809,43.699320214497,2018-05-19 03:00:00-0500
shooting,2018,August,1,Wednesday,21,N/A,126,Dorset Park (126),-79.2818912880696,43.7492652151665,2018-08-01 21:00:00-0500
shooting,2018,April,26,Thursday,18,N/A,2,Mount Olive-Silverstone-Jamestown (2),-79.5875824016863,43.7546481314027,2018-04-26 18:00:00-0500
shooting,2018,June,7,Thursday,0,N/A,120,Clairlea-Birchmount (120),-79.2841914487775,43.7195623979868,2018-06-07 00:00:00-0500
shooting,2018,December,18,Tuesday,10,N/A,94,Wychwood (94),-79.4183928638158,43.6818054094231,2018-12-18 10:00:00-0500
shooting,2018,December,13,Thursday,0,N/A,55,Thorncliffe Park (55),-79.3423867958934,43.7051428537534,2018-12-13 00:00:00-0500
shooting,2018,March,17,Saturday,22,N/A,31,Yorkdale-Glen Park (31),-79.455512673774,43.7176339256299,2018-03-17 22:00:00-0500
shooting,2018,October,4,Thursday,19,N/A,118,Tam O'Shanter-Sullivan (118),-79.2985864119859,43.7832906557959,2018-10-04 19:00:00-0500
shooting,2018,May,29,Tuesday,14,N/A,132,Malvern (132),-79.2186509489847,43.8065308622717,2018-05-29 14:00:00-0500
shooting,2018,December,24,Monday,5,N/A,5,Elms-Old Rexdale (5),-79.5550532264681,43.7187917956908,2018-12-24 05:00:00-0500
shooting,2018,August,22,Wednesday,2,N/A,119,Wexford/Maryvale (119),-79.2969495873744,43.7476246621922,2018-08-22 02:00:00-0500
shooting,2018,August,20,Monday,4,N/A,136,West Hill (136),-79.1848784517809,43.7648618247711,2018-08-20 04:00:00-0500
shooting,2018,December,18,Tuesday,1,N/A,132,Malvern (132),-79.2342209189201,43.8118523366391,2018-12-18 01:00:00-0500
shooting,2018,May,11,Friday,12,N/A,134,Highland Creek (134),-79.1647773738153,43.7987495544968,2018-05-11 12:00:00-0500
shooting,2018,December,3,Monday,16,N/A,32,Englemount-Lawrence (32),-79.4376826693677,43.7174934966743,2018-12-03 16:00:00-0500
shooting,2018,March,24,Saturday,12,N/A,8,Humber Heights-Westmount (8),-79.5259662128529,43.7004991037135,2018-03-24 12:00:00-0500
shooting,2018,August,1,Wednesday,21,N/A,70,South Riverdale (70),-79.3519577023911,43.6601310620301,2018-08-01 21:00:00-0500
shooting,2018,August,11,Saturday,17,N/A,49,Bayview Woods-Steeles (49),-79.3691204567948,43.7912887328083,2018-08-11 17:00:00-0500
shooting,2018,May,24,Thursday,17,N/A,120,Clairlea-Birchmount (120),-79.278064287074,43.7049876499038,2018-05-24 17:00:00-0500
shooting,2018,January,19,Friday,0,N/A,11,Eringate-Centennial-West Deane (11),-79.5684147112106,43.6593906901051,2018-01-19 00:00:00-0500
shooting,2018,August,9,Thursday,12,N/A,25,Glenfield-Jane Heights (25),-79.5168001558228,43.7514684355014,2018-08-09 12:00:00-0500
shooting,2018,April,17,Tuesday,3,N/A,75,Church-Yonge Corridor (75),-79.3751598017158,43.65035622872,2018-04-17 03:00:00-0500
shooting,2018,May,12,Saturday,2,N/A,115,Mount Dennis (115),-79.4960174802393,43.6892848304894,2018-05-12 02:00:00-0500
shooting,2018,April,30,Monday,17,N/A,113,Weston (113),-79.5161975699883,43.7001519748185,2018-04-30 17:00:00-0500
shooting,2018,August,20,Monday,0,N/A,128,Agincourt South-Malvern West (128),-79.2597272090772,43.7876952188303,2018-08-20 00:00:00-0500
shooting,2018,April,30,Monday,3,N/A,77,Waterfront Communities-The Island (77),-79.3906854742454,43.6402356800067,2018-04-30 03:00:00-0500
shooting,2018,May,9,Wednesday,0,N/A,132,Malvern (132),-79.2125446164786,43.8120779929443,2018-05-09 00:00:00-0500
shooting,2018,November,22,Thursday,0,N/A,25,Glenfield-Jane Heights (25),-79.5188698859095,43.7385742765009,2018-11-22 00:00:00-0500
shooting,2018,May,8,Tuesday,22,N/A,91,Weston-Pellam Park (91),-79.4566254012963,43.6679545573103,2018-05-08 22:00:00-0500
shooting,2018,June,5,Tuesday,23,N/A,18,New Toronto (18),-79.5093945217491,43.6025804389145,2018-06-05 23:00:00-0500
shooting,2018,June,30,Saturday,19,N/A,78,Kensington-Chinatown (78),-79.393698656501,43.6493449716418,2018-06-30 19:00:00-0500
shooting,2018,September,25,Tuesday,8,N/A,5,Elms-Old Rexdale (5),-79.5457236923152,43.7282296963919,2018-09-25 08:00:00-0500
shooting,2018,November,14,Wednesday,0,N/A,23,Pelmo Park-Humberlea (23),-79.5304371418461,43.7194657388748,2018-11-14 00:00:00-0500
shooting,2018,May,1,Tuesday,21,N/A,77,Waterfront Communities-The Island (77),-79.3694455329425,43.6477582787279,2018-05-01 21:00:00-0500
shooting,2018,October,11,Thursday,2,N/A,73,Moss Park (73),-79.3744510627995,43.6601961798157,2018-10-11 02:00:00-0500
shooting,2018,September,14,Friday,22,N/A,54,O'Connor-Parkview (54),-79.3258302520643,43.7026538352064,2018-09-14 22:00:00-0500
shooting,2018,July,6,Friday,23,N/A,7,Willowridge-Martingrove-Richview (7),-79.5340622683729,43.6898085196746,2018-07-06 23:00:00-0500
shooting,2018,February,8,Thursday,23,N/A,52,Bayview Village (52),-79.3873858528978,43.7807197416931,2018-02-08 23:00:00-0500
shooting,2018,July,17,Tuesday,17,N/A,45,Parkwoods-Donalda (45),-79.3209206819723,43.7593590209075,2018-07-17 17:00:00-0500
shooting,2018,February,22,Thursday,21,N/A,26,Downsview-Roding-CFB (26),-79.4997824986707,43.7210443988266,2018-02-22 21:00:00-0500
shooting,2018,August,19,Sunday,20,N/A,87,High Park-Swansea (87),-79.451306499378,43.6393337492031,2018-08-19 20:00:00-0500
shooting,2018,October,21,Sunday,21,N/A,110,Keelesdale-Eglinton West (110),-79.46559286687,43.6846685537297,2018-10-21 21:00:00-0500
shooting,2018,September,3,Monday,15,N/A,137,Woburn (137),-79.2279945459586,43.7667178468819,2018-09-03 15:00:00-0500
shooting,2018,July,18,Wednesday,22,N/A,117,L'Amoreaux (117),-79.3051546313362,43.7971094983391,2018-07-18 22:00:00-0500
shooting,2018,January,19,Friday,9,N/A,110,Keelesdale-Eglinton West (110),-79.4692862155739,43.6827001091861,2018-01-19 09:00:00-0500
shooting,2018,July,4,Wednesday,0,N/A,25,Glenfield-Jane Heights (25),-79.5124828467004,43.7477335104921,2018-07-04 00:00:00-0500
shooting,2018,December,8,Saturday,19,N/A,62,East End-Danforth (62),-79.2992589199317,43.6892702213846,2018-12-08 19:00:00-0500
shooting,2018,September,18,Tuesday,21,N/A,128,Agincourt South-Malvern West (128),-79.2622284231301,43.7882030732568,2018-09-18 21:00:00-0500
shooting,2018,November,25,Sunday,18,N/A,43,Victoria Village (43),-79.3014675040924,43.7172554480972,2018-11-25 18:00:00-0500
shooting,2018,March,16,Friday,23,N/A,8,Humber Heights-Westmount (8),-79.5165814324736,43.6938204457742,2018-03-16 23:00:00-0500
shooting,2018,July,28,Saturday,4,N/A,126,Dorset Park (126),-79.2778898387959,43.757373640637,2018-07-28 04:00:00-0500
shooting,2018,November,7,Wednesday,17,N/A,2,Mount Olive-Silverstone-Jamestown (2),-79.5899028211636,43.7388022795032,2018-11-07 17:00:00-0500
shooting,2018,August,5,Sunday,5,N/A,78,Kensington-Chinatown (78),-79.3977888130288,43.6522539562647,2018-08-05 05:00:00-0500
shooting,2018,August,22,Wednesday,2,N/A,66,Danforth (66),-79.3407278408966,43.6801178402259,2018-08-22 02:00:00-0500
shooting,2018,November,9,Friday,19,N/A,21,Humber Summit (21),-79.5560966079912,43.7625513398694,2018-11-09 19:00:00-0500
shooting,2018,September,19,Wednesday,19,N/A,25,Glenfield-Jane Heights (25),-79.5079268073917,43.7592774494367,2018-09-19 19:00:00-0500
shooting,2018,November,21,Wednesday,23,N/A,32,Englemount-Lawrence (32),-79.4381306273335,43.7297748710939,2018-11-21 23:00:00-0500
shooting,2018,July,9,Monday,2,N/A,24,Black Creek (24),-79.5162205752444,43.7701264530946,2018-07-09 02:00:00-0500
shooting,2018,February,28,Wednesday,7,N/A,2,Mount Olive-Silverstone-Jamestown (2),-79.5894194754931,43.7320165752452,2018-02-28 07:00:00-0500
shooting,2018,September,5,Wednesday,19,N/A,128,Agincourt South-Malvern West (128),-79.2557014175193,43.7902898279181,2018-09-05 19:00:00-0500
shooting,2018,August,19,Sunday,21,N/A,1,West Humber-Clairville (1),-79.6142706588588,43.7321827958697,2018-08-19 21:00:00-0500
shooting,2018,May,21,Monday,10,N/A,1,West Humber-Clairville (1),-79.611644946782,43.733085593127,2018-05-21 10:00:00-0500
shooting,2018,July,23,Monday,0,N/A,67,Playter Estates-Danforth (67),-79.3514743499823,43.6780461139958,2018-07-23 00:00:00-0500
shooting,2018,April,28,Saturday,0,N/A,72,Regent Park (72),-79.3635425030807,43.6613680762624,2018-04-28 00:00:00-0500
shooting,2018,May,11,Friday,22,N/A,110,Keelesdale-Eglinton West (110),-79.4715114645039,43.6909715718448,2018-05-11 22:00:00-0500
shooting,2018,September,15,Saturday,2,N/A,27,York University Heights (27),-79.4946456853668,43.7777118510311,2018-09-15 02:00:00-0500
shooting,2018,July,19,Thursday,18,N/A,107,Oakwood Village (107),-79.4473291705217,43.6963526971823,2018-07-19 18:00:00-0500
shooting,2018,April,22,Sunday,15,N/A,48,Hillcrest Village (48),-79.3413179425709,43.8156562458566,2018-04-22 15:00:00-0500
shooting,2018,December,21,Friday,7,N/A,31,Yorkdale-Glen Park (31),-79.4493645914308,43.7208514757461,2018-12-21 07:00:00-0500
shooting,2018,June,29,Friday,1,N/A,73,Moss Park (73),-79.3727580813418,43.6556021041628,2018-06-29 01:00:00-0500
shooting,2018,April,13,Friday,4,N/A,15,Kingsway South (15),-79.5079994061184,43.6480953274094,2018-04-13 04:00:00-0500
shooting,2018,September,4,Tuesday,9,N/A,4,Rexdale-Kipling (4),-79.5586219929931,43.7179618256309,2018-09-04 09:00:00-0500
shooting,2018,March,8,Thursday,0,N/A,70,South Riverdale (70),-79.3468255034386,43.6658083492911,2018-03-08 00:00:00-0500
shooting,2018,June,16,Saturday,22,N/A,85,South Parkdale (85),-79.4273711381786,43.6389542870024,2018-06-16 22:00:00-0500
shooting,2018,September,2,Sunday,21,N/A,4,Rexdale-Kipling (4),-79.5584307524244,43.7175478423417,2018-09-02 21:00:00-0500
shooting,2018,December,2,Sunday,2,N/A,81,Trinity-Bellwoods (81),-79.4213240776308,43.6440799467881,2018-12-02 02:00:00-0500
shooting,2018,April,20,Friday,1,N/A,119,Wexford/Maryvale (119),-79.2993893865035,43.744343943494,2018-04-20 01:00:00-0500
shooting,2018,February,15,Thursday,7,N/A,5,Elms-Old Rexdale (5),-79.5493600567631,43.7272830637784,2018-02-15 07:00:00-0500
shooting,2018,May,18,Friday,16,N/A,32,Englemount-Lawrence (32),-79.4456705976347,43.7239093195254,2018-05-18 16:00:00-0500
shooting,2018,April,3,Tuesday,1,N/A,76,Bay Street Corridor (76),-79.3822658002092,43.6583301347217,2018-04-03 01:00:00-0500
shooting,2018,August,30,Thursday,14,N/A,31,Yorkdale-Glen Park (31),-79.4515162166738,43.7240306035325,2018-08-30 14:00:00-0500
shooting,2018,November,18,Sunday,19,N/A,1,West Humber-Clairville (1),-79.580583846114,43.719968238545,2018-11-18 19:00:00-0500
shooting,2018,May,28,Monday,23,N/A,31,Yorkdale-Glen Park (31),-79.4529035588055,43.7223514970371,2018-05-28 23:00:00-0500
shooting,2018,September,19,Wednesday,1,N/A,110,Keelesdale-Eglinton West (110),-79.473908122738,43.6904148843779,2018-09-19 01:00:00-0500
shooting,2018,December,3,Monday,5,N/A,24,Black Creek (24),-79.5196851774208,43.7659026187864,2018-12-03 05:00:00-0500
shooting,2018,June,11,Monday,1,N/A,117,L'Amoreaux (117),-79.3264987417768,43.7850550572042,2018-06-11 01:00:00-0500
shooting,2018,November,9,Friday,2,N/A,26,Downsview-Roding-CFB (26),-79.4820659578942,43.7266361406988,2018-11-09 02:00:00-0500
shooting,2018,December,18,Tuesday,19,N/A,30,Brookhaven-Amesbury (30),-79.4763899800999,43.7012339933943,2018-12-18 19:00:00-0500
shooting,2018,June,19,Tuesday,21,N/A,69,Blake-Jones (69),-79.3381842907768,43.6724438845578,2018-06-19 21:00:00-0500
shooting,2018,July,19,Thursday,3,N/A,46,Pleasant View (46),-79.3381931044043,43.7891587807787,2018-07-19 03:00:00-0500
shooting,2018,January,26,Friday,19,N/A,83,Dufferin Grove (83),-79.4450278501941,43.6563189415012,2018-01-26 19:00:00-0500
shooting,2018,March,19,Monday,6,N/A,76,Bay Street Corridor (76),-79.3870636305505,43.66853314191,2018-03-19 06:00:00-0500
shooting,2018,August,13,Monday,20,N/A,41,Bridle Path-Sunnybrook-York Mills (41),-79.3779199781948,43.721726428288,2018-08-13 20:00:00-0500
shooting,2018,February,3,Saturday,23,N/A,62,East End-Danforth (62),-79.3089025953633,43.6792895871872,2018-02-03 23:00:00-0500
shooting,2018,February,14,Wednesday,4,N/A,115,Mount Dennis (115),-79.4989367280315,43.6887696611674,2018-02-14 04:00:00-0500
shooting,2018,January,21,Sunday,23,N/A,25,Glenfield-Jane Heights (25),-79.5104455810769,43.7492207267183,2018-01-21 23:00:00-0500
shooting,2018,December,21,Friday,21,N/A,2,Mount Olive-Silverstone-Jamestown (2),-79.583905035318,43.7510966152425,2018-12-21 21:00:00-0500
shooting,2018,July,3,Tuesday,2,N/A,77,Waterfront Communities-The Island (77),-79.3999287201762,43.6440629542466,2018-07-03 02:00:00-0500
shooting,2018,May,10,Thursday,22,N/A,2,Mount Olive-Silverstone-Jamestown (2),-79.5864134064928,43.7325012909822,2018-05-10 22:00:00-0500
shooting,2018,May,11,Friday,23,N/A,58,Old East York (58),-79.3298254155044,43.6957141805204,2018-05-11 23:00:00-0500
shooting,2018,January,20,Saturday,16,N/A,22,Humbermede (22),-79.5573980209646,43.7481219528739,2018-01-20 16:00:00-0500
shooting,2018,June,9,Saturday,6,N/A,107,Oakwood Village (107),-79.4398628373458,43.6916223369168,2018-06-09 06:00:00-0500
shooting,2018,April,28,Saturday,2,N/A,83,Dufferin Grove (83),-79.4408137795055,43.658322761462,2018-04-28 02:00:00-0500
shooting,2018,October,21,Sunday,4,N/A,128,Agincourt South-Malvern West (128),-79.2509374754493,43.7963930436161,2018-10-21 04:00:00-0500
shooting,2018,November,1,Thursday,22,N/A,73,Moss Park (73),-79.3680748874125,43.6552211690319,2018-11-01 22:00:00-0500
shooting,2018,August,10,Friday,19,N/A,53,Henry Farm (53),-79.3314670174852,43.7711956611354,2018-08-10 19:00:00-0500
shooting,2018,September,25,Tuesday,16,N/A,72,Regent Park (72),-79.3629980089409,43.6600810693846,2018-09-25 16:00:00-0500
shooting,2018,September,2,Sunday,2,N/A,107,Oakwood Village (107),-79.4386879054988,43.6914414718797,2018-09-02 02:00:00-0500
shooting,2018,December,19,Wednesday,1,N/A,86,Roncesvalles (86),-79.4374932153918,43.6427094671321,2018-12-19 01:00:00-0500
shooting,2018,December,14,Friday,0,N/A,12,Markland Wood (12),-79.5655774362714,43.6305150861235,2018-12-14 00:00:00-0500
shooting,2018,January,9,Tuesday,16,N/A,13,Etobicoke West Mall (13),-79.5718670384783,43.6522381334677,2018-01-09 16:00:00-0500
shooting,2018,November,3,Saturday,17,N/A,1,West Humber-Clairville (1),-79.5994473628634,43.7309026620875,2018-11-03 17:00:00-0500
shooting,2018,November,8,Thursday,22,N/A,102,Forest Hill North (102),-79.423709914082,43.7040847197723,2018-11-08 22:00:00-0500
shooting,2018,April,23,Monday,21,N/A,2,Mount Olive-Silverstone-Jamestown (2),-79.5951513809517,43.7557927699714,2018-04-23 21:00:00-0500
shooting,2018,May,30,Wednesday,18,N/A,137,Woburn (137),-79.2317535622326,43.7764301467724,2018-05-30 18:00:00-0500
shooting,2018,January,20,Saturday,21,N/A,74,North St.James Town (74),-79.3744444859726,43.6688630191241,2018-01-20 21:00:00-0500
shooting,2018,December,8,Saturday,0,N/A,140,Guildwood (140),-79.2098060263854,43.7470335334259,2018-12-08 00:00:00-0500
shooting,2018,August,13,Monday,1,N/A,26,Downsview-Roding-CFB (26),-79.5086306290584,43.7209091805647,2018-08-13 01:00:00-0500
shooting,2018,March,29,Thursday,23,N/A,32,Englemount-Lawrence (32),-79.4383841780036,43.7309109451992,2018-03-29 23:00:00-0500
shooting,2018,September,2,Sunday,1,N/A,132,Malvern (132),-79.2101661028442,43.809138505206,2018-09-02 01:00:00-0500
shooting,2018,February,18,Sunday,2,N/A,74,North St.James Town (74),-79.3737742834019,43.6672891526494,2018-02-18 02:00:00-0500
shooting,2018,May,27,Sunday,22,N/A,74,North St.James Town (74),-79.3729640841465,43.66955689901,2018-05-27 22:00:00-0500
shooting,2018,January,9,Tuesday,17,N/A,86,Roncesvalles (86),-79.4405084260906,43.6470682299542,2018-01-09 17:00:00-0500
shooting,2018,March,12,Monday,2,N/A,119,Wexford/Maryvale (119),-79.3084612248699,43.7387931330925,2018-03-12 02:00:00-0500
shooting,2018,October,1,Monday,18,N/A,27,York University Heights (27),-79.4765867987994,43.7643128234304,2018-10-01 18:00:00-0500
shooting,2018,August,14,Tuesday,14,N/A,111,Rockcliffe-Smythe (111),-79.4937517199498,43.6716662518993,2018-08-14 14:00:00-0500
